date,appliance,kwh
2025-11-12 15:00:00.597561,Router,2.53
2025-11-13 15:00:00.597561,AC,2.59
2025-11-13 15:00:00.597561,Fan,3.58
2025-11-13 15:00:00.597561,TV,5.92
2025-11-13 15:00:00.597561,Fridge,5.22
2025-11-13 15:00:00.597561,Router,5.16
2025-11-14 15:00:00.597561,AC,5.64
2025-11-14 15:00:00.597561,Fan,4.99
2025-11-14 15:00:00.597561,TV,0.59
2025-11-14 15:00:00.597561,Fridge,3.19
2025-11-14 15:00:00.597561,Router,5.58
2025-11-15 15:00:00.597561,AC,5.15
2025-11-15 15:00:00.597561,Fan,1.86
2025-11-15 15:00:00.597561,TV,4.34
2025-11-15 15:00:00.597561,Fridge,2.57
2025-11-15 15:00:00.597561,Router,2.05
2025-11-16 15:00:00.597561,AC,2.93
2025-11-16 15:00:00.597561,Fan,0.87
2025-11-16 15:00:00.597561,TV,3.07
2025-11-16 15:00:00.597561,Fridge,4.59
2025-11-16 15:00:00.597561,Router,5.31
2025-11-17 15:00:00.597561,AC,2.45
2025-11-17 15:00:00.597561,Fan,0.92
2025-11-17 15:00:00.597561,TV,1.78
2025-11-17 15:00:00.597561,Fridge,1.52
2025-11-17 15:00:00.597561,Router,3.14
2025-11-18 15:00:00.597561,AC,3.58
2025-11-18 15:00:00.597561,Fan,0.74
2025-11-18 15:00:00.597561,TV,0.98
2025-11-18 15:00:00.597561,Fridge,4.46
2025-11-18 15:00:00.597561,Router,3.04
2025-11-19 15:00:00.597561,AC,5.87
2025-11-19 15:00:00.597561,Fan,5.6
2025-11-19 15:00:00.597561,TV,2.62
2025-11-19 15:00:00.597561,Fridge,5.63
2025-11-19 15:00:00.597561,Router,5.96
2025-11-20 15:00:00.597561,AC,2.89
2025-11-20 15:00:00.597561,Fan,5.81
2025-11-20 15:00:00.597561,TV,2.54
2025-11-20 15:00:00.597561,Fridge,2.45
2025-11-20 15:00:00.597561,Router,1.22
2025-11-21 15:00:00.597561,AC,5.41
2025-11-21 15:00:00.597561,Fan,4.67
2025-11-21 15:00:00.597561,TV,3.4
2025-11-21 15:00:00.597561,Fridge,5.16
2025-11-21 15:00:00.597561,Router,0.78
2025-11-22 15:00:00.597561,AC,5.37
2025-11-22 15:00:00.597561,Fan,4.33
2025-11-22 15:00:00.597561,TV,1.39
2025-11-22 15:00:00.597561,Fridge,3.05
2025-11-22 15:00:00.597561,Router,2.73
2025-11-23 15:00:00.597561,AC,5.99
2025-11-23 15:00:00.597561,Fan,1.48
2025-11-23 15:00:00.597561,TV,4.72
2025-11-23 15:00:00.597561,Fridge,2.27
2025-11-23 15:00:00.597561,Router,2.16
2025-11-24 15:00:00.597561,AC,4.53
2025-11-24 15:00:00.597561,Fan,4.99
2025-11-24 15:00:00.597561,TV,3.4
2025-11-24 15:00:00.597561,Fridge,4.17
2025-11-24 15:00:00.597561,Router,4.26
2025-11-25 15:00:00.597561,AC,0.7
2025-11-25 15:00:00.597561,Fan,0.96
2025-11-25 15:00:00.597561,TV,2.79
2025-11-25 15:00:00.597561,Fridge,3.87
2025-11-25 15:00:00.597561,Router,0.73
2025-11-26 15:00:00.597561,AC,4.53
2025-11-26 15:00:00.597561,Fan,2.11
2025-11-26 15:00:00.597561,TV,5.34
2025-11-26 15:00:00.597561,Fridge,5.18
2025-11-26 15:00:00.597561,Router,5.61
2025-11-27 15:00:00.597561,AC,4.44
2025-11-27 15:00:00.597561,Fan,3.38
2025-11-27 15:00:00.597561,TV,2.81
2025-11-27 15:00:00.597561,Fridge,5.69
2025-11-27 15:00:00.597561,Router,2.96
2025-11-28 15:00:00.597561,AC,3.58
2025-11-28 15:00:00.597561,Fan,4.28
2025-11-28 15:00:00.597561,TV,1.27
2025-11-28 15:00:00.597561,Fridge,3.9
2025-11-28 15:00:00.597561,Router,4.08
2025-11-29 15:00:00.597561,AC,0.91
2025-11-29 15:00:00.597561,Fan,2.92
2025-11-29 15:00:00.597561,TV,3.03
2025-11-29 15:00:00.597561,Fridge,4.17
2025-11-29 15:00:00.597561,Router,1.72
2025-11-30 15:00:00.597561,AC,1.98
2025-11-30 15:00:00.597561,Fan,1.3
2025-11-30 15:00:00.597561,TV,2.36
2025-11-30 15:00:00.597561,Fridge,5.8
2025-11-30 15:00:00.597561,Router,0.87
2025-12-01 15:00:00.597561,AC,3.71
2025-12-01 15:00:00.597561,Fan,5.69
2025-12-01 15:00:00.597561,TV,1.94
2025-12-01 15:00:00.597561,Fridge,3.39
2025-12-01 15:00:00.597561,Router,3.83
2025-12-02 15:00:00.597561,AC,1.07
2025-12-02 15:00:00.597561,Fan,2.46
2025-12-02 15:00:00.597561,TV,0.92
2025-12-02 15:00:00.597561,Fridge,4.32
2025-12-02 15:00:00.597561,Router,2.5
2025-12-03 15:00:00.597561,AC,1.88
2025-12-03 15:00:00.597561,Fan,4.23
2025-12-03 15:00:00.597561,TV,3.69
2025-12-03 15:00:00.597561,Fridge,5.74
2025-12-03 15:00:00.597561,Router,5.19
2025-12-04 15:00:00.597561,AC,5.98
2025-12-04 15:00:00.597561,Fan,5.64
2025-12-04 15:00:00.597561,TV,5.06
2025-12-04 15:00:00.597561,Fridge,5.7
2025-12-04 15:00:00.597561,Router,5.73
2025-12-05 15:00:00.597561,AC,2.43
2025-12-05 15:00:00.597561,Fan,2.3
2025-12-05 15:00:00.597561,TV,2.91
2025-12-05 15:00:00.597561,Fridge,2.03
2025-12-05 15:00:00.597561,Router,1.25
2025-12-06 15:00:00.597561,AC,1.32
2025-12-06 15:00:00.597561,Fan,4.58
2025-12-06 15:00:00.597561,TV,3.53
2025-12-06 15:00:00.597561,Fridge,1.28
2025-12-06 15:00:00.597561,Router,3.42
2025-12-07 15:00:00.597561,AC,2.85
2025-12-07 15:00:00.597561,Fan,2.94
2025-12-07 15:00:00.597561,TV,2.57
2025-12-07 15:00:00.597561,Fridge,5.09
2025-12-07 15:00:00.597561,Router,4.73
2025-12-08 15:00:00.597561,AC,0.74
2025-12-08 15:00:00.597561,Fan,1.47
2025-12-08 15:00:00.597561,TV,1.15
2025-12-08 15:00:00.597561,Fridge,5.4
2025-12-08 15:00:00.597561,Router,3.71
2025-12-09 15:00:00.597561,AC,3.96
2025-12-09 15:00:00.597561,Fan,3.88
2025-12-09 15:00:00.597561,TV,0.83
2025-12-09 15:00:00.597561,Fridge,1.2
2025-12-09 15:00:00.597561,Router,5.77
2025-12-10 15:00:00.597561,AC,5.96
2025-12-10 15:00:00.597561,Fan,1.11
2025-12-10 15:00:00.597561,TV,4.19
2025-12-10 15:00:00.597561,Fridge,5.21
2025-12-10 15:00:00.597561,Router,4.49
2025-12-11 15:00:00.597561,AC,2.09
2025-12-11 15:00:00.597561,Fan,5.05
2025-12-11 15:00:00.597561,TV,4.92
2025-12-11 15:00:00.597561,Fridge,0.55
2025-12-11 15:00:00.597561,Router,1.66
2025-12-12 15:00:00.597561,AC,1.96
2025-12-12 15:00:00.597561,Fan,4.97
2025-12-12 15:00:00.597561,TV,3.2
2025-12-12 15:00:00.597561,Fridge,1.49
2025-12-12 15:00:00.597561,Router,2.04
2025-12-13 15:00:00.597561,AC,1.59
2025-12-13 15:00:00.597561,Fan,3.84
2025-12-13 15:00:00.597561,TV,3.7
2025-12-13 15:00:00.597561,Fridge,0.64
2025-12-13 15:00:00.597561,Router,1.77
2025-12-14 15:00:00.597561,AC,5.55
2025-12-14 15:00:00.597561,Fan,2.67
2025-12-14 15:00:00.597561,TV,4.88
2025-12-14 15:00:00.597561,Fridge,3.59
2025-12-14 15:00:00.597561,Router,2.1
2025-12-15 15:00:00.597561,AC,4.64
2025-12-15 15:00:00.597561,Fan,5.18
2025-12-15 15:00:00.597561,TV,0.96
2025-12-15 15:00:00.597561,Fridge,3.46
2025-12-15 15:00:00.597561,Router,5.92
2025-12-16 15:00:00.597561,AC,3.89
2025-12-16 15:00:00.597561,Fan,0.78
2025-12-16 15:00:00.597561,TV,3.71
2025-12-16 15:00:00.597561,Fridge,1.6
2025-12-16 15:00:00.597561,Router,4.7
2025-12-17 15:00:00.597561,AC,2.78
2025-12-17 15:00:00.597561,Fan,2.98
2025-12-17 15:00:00.597561,TV,4.75
2025-12-17 15:00:00.597561,Fridge,5.95
2025-12-17 15:00:00.597561,Router,1.86
2025-12-18 15:00:00.597561,AC,5.75
2025-12-18 15:00:00.597561,Fan,1.92
2025-12-18 15:00:00.597561,TV,2.31
2025-12-18 15:00:00.597561,Fridge,3.16
2025-12-18 15:00:00.597561,Router,4.09
2025-12-19 15:00:00.597561,AC,3.26
2025-12-19 15:00:00.597561,Fan,3.28
2025-12-19 15:00:00.597561,TV,4.55
2025-12-19 15:00:00.597561,Fridge,2.57
2025-12-19 15:00:00.597561,Router,2.44
2025-12-20 15:00:00.597561,AC,3.39
2025-12-20 15:00:00.597561,Fan,2.22
2025-12-20 15:00:00.597561,TV,1.21
2025-12-20 15:00:00.597561,Fridge,5.07
2025-12-20 15:00:00.597561,Router,4.2
2025-12-21 15:00:00.597561,AC,0.56
2025-12-21 15:00:00.597561,Fan,2.72
2025-12-21 15:00:00.597561,TV,1.39
2025-12-21 15:00:00.597561,Fridge,5.42
2025-12-21 15:00:00.597561,Router,5.43
2025-12-22 15:00:00.597561,AC,2.98
2025-12-22 15:00:00.597561,Fan,5.12
2025-12-22 15:00:00.597561,TV,4.62
2025-12-22 15:00:00.597561,Fridge,5.63
2025-12-22 15:00:00.597561,Router,3.82
2025-12-23 15:00:00.597561,AC,4.31
2025-12-23 15:00:00.597561,Fan,2.7
2025-12-23 15:00:00.597561,TV,2.6
2025-12-23 15:00:00.597561,Fridge,2.96
2025-12-23 15:00:00.597561,Router,3.93
2025-12-24 15:00:00.597561,AC,1.18
2025-12-24 15:00:00.597561,Fan,5.16
2025-12-24 15:00:00.597561,TV,5.61
2025-12-24 15:00:00.597561,Fridge,4.93
2025-12-24 15:00:00.597561,Router,0.6
2025-12-25 15:00:00.597561,AC,4.08
2025-12-25 15:00:00.597561,Fan,1.19
2025-12-25 15:00:00.597561,TV,3.39
2025-12-25 15:00:00.597561,Fridge,4.79
2025-12-25 15:00:00.597561,Router,5.2
2025-12-26 15:00:00.597561,AC,2.31
2025-12-26 15:00:00.597561,Fan,1.85
2025-12-26 15:00:00.597561,TV,4.03
2025-12-26 15:00:00.597561,Fridge,4.81
2025-12-26 15:00:00.597561,Router,3.64
2025-12-27 15:00:00.597561,AC,0.79
2025-12-27 15:00:00.597561,Fan,3.69
2025-12-27 15:00:00.597561,TV,2.75
2025-12-27 15:00:00.597561,Fridge,5.49
2025-12-27 15:00:00.597561,Router,4.5
2025-12-28 15:00:00.597561,AC,1.8
2025-12-28 15:00:00.597561,Fan,2.33
2025-12-28 15:00:00.597561,TV,0.55
2025-12-28 15:00:00.597561,Fridge,2.08
2025-12-28 15:00:00.597561,Router,2.69
2025-12-29 15:00:00.597561,AC,3.81
2025-12-29 15:00:00.597561,Fan,3.49
2025-12-29 15:00:00.597561,TV,2.8
2025-12-29 15:00:00.597561,Fridge,2.4
2025-12-29 15:00:00.597561,Router,3.06
2025-12-30 15:00:00.597561,AC,0.92
2025-12-30 15:00:00.597561,Fan,3.89
2025-12-30 15:00:00.597561,TV,4.56
2025-12-30 15:00:00.597561,Fridge,3.03
2025-12-30 15:00:00.597561,Router,3.58
2025-12-31 15:00:00.597561,AC,4.79
2025-12-31 15:00:00.597561,Fan,0.56
2025-12-31 15:00:00.597561,TV,3.49
2025-12-31 15:00:00.597561,Fridge,5.15
2025-12-31 15:00:00.597561,Router,1.22
2026-01-01 15:00:00.597561,AC,3.06
2026-01-01 15:00:00.597561,Fan,5.0
2026-01-01 15:00:00.597561,TV,2.91
2026-01-01 15:00:00.597561,Fridge,2.53
2026-01-01 15:00:00.597561,Router,3.78
2026-01-02 15:00:00.597561,AC,3.42
2026-01-02 15:00:00.597561,Fan,4.27
2026-01-02 15:00:00.597561,TV,4.92
2026-01-02 15:00:00.597561,Fridge,3.15
2026-01-02 15:00:00.597561,Router,5.8
2026-01-03 15:00:00.597561,AC,4.46
2026-01-03 15:00:00.597561,Fan,5.8
2026-01-03 15:00:00.597561,TV,2.95
2026-01-03 15:00:00.597561,Fridge,1.15
2026-01-03 15:00:00.597561,Router,2.8
2026-01-04 15:00:00.597561,AC,1.82
2026-01-04 15:00:00.597561,Fan,2.56
2026-01-04 15:00:00.597561,TV,4.67
2026-01-04 15:00:00.597561,Fridge,4.06
2026-01-04 15:00:00.597561,Router,1.48
2026-01-05 15:00:00.597561,AC,5.46
2026-01-05 15:00:00.597561,Fan,1.1
2026-01-05 15:00:00.597561,TV,3.73
2026-01-05 15:00:00.597561,Fridge,5.96
2026-01-05 15:00:00.597561,Router,3.75
2026-01-06 15:00:00.597561,AC,1.98
2026-01-06 15:00:00.597561,Fan,4.99
2026-01-06 15:00:00.597561,TV,2.45
2026-01-06 15:00:00.597561,Fridge,0.79
2026-01-06 15:00:00.597561,Router,4.19
2026-01-07 15:00:00.597561,AC,2.18
2026-01-07 15:00:00.597561,Fan,5.89
2026-01-07 15:00:00.597561,TV,0.7
2026-01-07 15:00:00.597561,Fridge,3.82
2026-01-07 15:00:00.597561,Router,1.32
2026-01-08 15:00:00.597561,AC,0.54
2026-01-08 15:00:00.597561,Fan,5.04
2026-01-08 15:00:00.597561,TV,0.65
2026-01-08 15:00:00.597561,Fridge,0.67
2026-01-08 15:00:00.597561,Router,5.18
2026-01-09 15:00:00.597561,AC,3.33
2026-01-09 15:00:00.597561,Fan,4.31
2026-01-09 15:00:00.597561,TV,3.29
2026-01-09 15:00:00.597561,Fridge,5.61
2026-01-09 15:00:00.597561,Router,1.97
2026-01-10 15:00:00.597561,AC,4.87
2026-01-10 15:00:00.597561,Fan,2.39
2026-01-10 15:00:00.597561,TV,5.89
2026-01-10 15:00:00.597561,Fridge,5.71
2026-01-10 15:00:00.597561,Router,4.7
2026-01-11 15:00:00.597561,AC,3.83
2026-01-11 15:00:00.597561,Fan,0.56
2026-01-11 15:00:00.597561,TV,5.44
2026-01-11 15:00:00.597561,Fridge,0.66
2026-01-11 15:00:00.597561,Router,5.05
2026-01-12 15:00:00.597561,AC,4.52
2026-01-12 15:00:00.597561,Fan,4.4
2026-01-12 15:00:00.597561,TV,3.96
2026-01-12 15:00:00.597561,Fridge,5.94
2026-01-12 15:00:00.597561,Router,4.62
2026-01-13 15:00:00.597561,AC,5.97
2026-01-13 15:00:00.597561,Fan,4.74
2026-01-13 15:00:00.597561,TV,2.01
2026-01-13 15:00:00.597561,Fridge,2.01
2026-01-13 15:00:00.597561,Router,2.04
2026-01-14 15:00:00.597561,AC,1.03
2026-01-14 15:00:00.597561,Fan,4.22
2026-01-14 15:00:00.597561,TV,1.89
2026-01-14 15:00:00.597561,Fridge,3.44
2026-01-14 15:00:00.597561,Router,4.85
2026-01-15 15:00:00.597561,AC,4.67
2026-01-15 15:00:00.597561,Fan,5.52
2026-01-15 15:00:00.597561,TV,3.14
2026-01-15 15:00:00.597561,Fridge,2.94
2026-01-15 15:00:00.597561,Router,4.12
2026-01-16 15:00:00.597561,AC,3.87
2026-01-16 15:00:00.597561,Fan,2.96
2026-01-16 15:00:00.597561,TV,4.79
2026-01-16 15:00:00.597561,Fridge,1.07
2026-01-16 15:00:00.597561,Router,1.17
2026-01-17 15:00:00.597561,AC,5.59
2026-01-17 15:00:00.597561,Fan,5.74
2026-01-17 15:00:00.597561,TV,5.67
2026-01-17 15:00:00.597561,Fridge,2.61
2026-01-17 15:00:00.597561,Router,1.45
2026-01-18 15:00:00.597561,AC,1.74
2026-01-18 15:00:00.597561,Fan,5.85
2026-01-18 15:00:00.597561,TV,2.24
2026-01-18 15:00:00.597561,Fridge,5.16
2026-01-18 15:00:00.597561,Router,4.61
2026-01-19 15:00:00.597561,AC,4.34
2026-01-19 15:00:00.597561,Fan,3.43
2026-01-19 15:00:00.597561,TV,1.95
2026-01-19 15:00:00.597561,Fridge,5.99
2026-01-19 15:00:00.597561,Router,2.87
2026-01-20 15:00:00.597561,AC,0.86
2026-01-20 15:00:00.597561,Fan,3.88
2026-01-20 15:00:00.597561,TV,5.44
2026-01-20 15:00:00.597561,Fridge,2.53
2026-01-20 15:00:00.597561,Router,2.15
2026-01-21 15:00:00.597561,AC,4.85
2026-01-21 15:00:00.597561,Fan,1.59
2026-01-21 15:00:00.597561,TV,1.0
2026-01-21 15:00:00.597561,Fridge,5.48
2026-01-21 15:00:00.597561,Router,4.59
2026-01-22 15:00:00.597561,AC,3.31
2026-01-22 15:00:00.597561,Fan,5.99
2026-01-22 15:00:00.597561,TV,2.67
2026-01-22 15:00:00.597561,Fridge,1.58
2026-01-22 15:00:00.597561,Router,5.73
2026-01-23 15:00:00.597561,AC,2.27
2026-01-23 15:00:00.597561,Fan,5.21
2026-01-23 15:00:00.597561,TV,1.14
2026-01-23 15:00:00.597561,Fridge,5.44
2026-01-23 15:00:00.597561,Router,1.83
2026-01-24 15:00:00.597561,AC,0.67
2026-01-24 15:00:00.597561,Fan,0.93
2026-01-24 15:00:00.597561,TV,1.18
2026-01-24 15:00:00.597561,Fridge,5.97
2026-01-24 15:00:00.597561,Router,4.56
2026-01-25 15:00:00.597561,AC,4.55
2026-01-25 15:00:00.597561,Fan,2.72
2026-01-25 15:00:00.597561,TV,4.38
2026-01-25 15:00:00.597561,Fridge,4.97
2026-01-25 15:00:00.597561,Router,4.57
2026-01-26 15:00:00.597561,AC,5.92
2026-01-26 15:00:00.597561,Fan,0.91
2026-01-26 15:00:00.597561,TV,5.16
2026-01-26 15:00:00.597561,Fridge,3.18
2026-01-26 15:00:00.597561,Router,1.55
2026-01-27 15:00:00.597561,AC,0.9
2026-01-27 15:00:00.597561,Fan,1.7
2026-01-27 15:00:00.597561,TV,2.79
2026-01-27 15:00:00.597561,Fridge,5.4
2026-01-27 15:00:00.597561,Router,5.12
2026-01-28 15:00:00.597561,AC,5.97
2026-01-28 15:00:00.597561,Fan,2.44
2026-01-28 15:00:00.597561,TV,4.1
2026-01-28 15:00:00.597561,Fridge,1.58
2026-01-28 15:00:00.597561,Router,5.33
2026-01-29 15:00:00.597561,AC,4.03
2026-01-29 15:00:00.597561,Fan,5.74
2026-01-29 15:00:00.597561,TV,0.76
2026-01-29 15:00:00.597561,Fridge,4.27
2026-01-29 15:00:00.597561,Router,4.57
2026-01-30 15:00:00.597561,AC,4.77
2026-01-30 15:00:00.597561,Fan,1.57
2026-01-30 15:00:00.597561,TV,1.46
2026-01-30 15:00:00.597561,Fridge,3.73
2026-01-30 15:00:00.597561,Router,5.59
2026-01-31 15:00:00.597561,AC,5.26
2026-01-31 15:00:00.597561,Fan,0.64
2026-01-31 15:00:00.597561,TV,1.51
2026-01-31 15:00:00.597561,Fridge,4.88
2026-01-31 15:00:00.597561,Router,1.31
2026-02-01 15:00:00.597561,AC,2.23
2026-02-01 15:00:00.597561,Fan,3.97
2026-02-01 15:00:00.597561,TV,4.05
2026-02-01 15:00:00.597561,Fridge,1.48
2026-02-01 15:00:00.597561,Router,4.12
2026-02-02 15:00:00.597561,AC,3.14
2026-02-02 15:00:00.597561,Fan,2.32
2026-02-02 15:00:00.597561,TV,2.97
2026-02-02 15:00:00.597561,Fridge,4.41
2026-02-02 15:00:00.597561,Router,2.33
2026-02-03 15:00:00.597561,AC,5.55
2026-02-03 15:00:00.597561,Fan,3.76
2026-02-03 15:00:00.597561,TV,4.32
2026-02-03 15:00:00.597561,Fridge,2.67
2026-02-03 15:00:00.597561,Router,5.78
2026-02-04 15:00:00.597561,AC,4.06
2026-02-04 15:00:00.597561,Fan,3.74
2026-02-04 15:00:00.597561,TV,2.63
2026-02-04 15:00:00.597561,Fridge,5.79
2026-02-04 15:00:00.597561,Router,4.25
2026-02-05 15:00:00.597561,AC,4.28
2026-02-05 15:00:00.597561,Fan,3.93
2026-02-05 15:00:00.597561,TV,4.87
2026-02-05 15:00:00.597561,Fridge,3.86
2026-02-05 15:00:00.597561,Router,0.97
2026-02-06 15:00:00.597561,AC,2.76
2026-02-06 15:00:00.597561,Fan,4.27
2026-02-06 15:00:00.597561,TV,5.98
2026-02-06 15:00:00.597561,Fridge,4.69
2026-02-06 15:00:00.597561,Router,4.26
2026-02-07 15:00:00.597561,AC,0.66
2026-02-07 15:00:00.597561,Fan,0.99
2026-02-07 15:00:00.597561,TV,5.25
2026-02-07 15:00:00.597561,Fridge,4.42
2026-02-07 15:00:00.597561,Router,3.84
2026-02-08 15:00:00.597561,AC,5.3
2026-02-08 15:00:00.597561,Fan,3.6
2026-02-08 15:00:00.597561,TV,2.36
2026-02-08 15:00:00.597561,Fridge,2.55
2026-02-08 15:00:00.597561,Router,4.85
2026-02-09 15:00:00.597561,AC,1.83
2026-02-09 15:00:00.597561,Fan,1.44
2026-02-09 15:00:00.597561,TV,2.87
2026-02-09 15:00:00.597561,Fridge,0.65
2026-02-09 15:00:00.597561,Router,5.75
2026-02-10 15:00:00.597561,AC,1.88
2026-02-10 15:00:00.597561,Fan,5.06
2026-02-10 15:00:00.597561,TV,2.96
2026-02-10 15:00:00.597561,Fridge,2.92
2026-02-10 15:00:00.597561,Router,5.55
2026-02-11 15:00:00.597561,AC,1.32
2026-02-11 15:00:00.597561,Fan,4.67
2026-02-11 15:00:00.597561,TV,4.82
2026-02-11 15:00:00.597561,Fridge,5.82
2026-02-11 15:00:00.597561,Router,1.51
2026-02-12 15:00:00.597561,AC,5.99
2026-02-12 15:00:00.597561,Fan,5.97
2026-02-12 15:00:00.597561,TV,2.41
2026-02-12 15:00:00.597561,Fridge,1.63
2026-02-12 15:00:00.597561,Router,5.29
2026-02-13 15:00:00.597561,AC,4.09
2026-02-13 15:00:00.597561,Fan,4.31
2026-02-13 15:00:00.597561,TV,3.75
2026-02-13 15:00:00.597561,Fridge,1.51
2026-02-13 15:00:00.597561,Router,4.7
2026-02-14 15:00:00.597561,AC,1.79
2026-02-14 15:00:00.597561,Fan,3.44
2026-02-14 15:00:00.597561,TV,4.65
2026-02-14 15:00:00.597561,Fridge,1.25
2026-02-14 15:00:00.597561,Router,4.61
2026-02-15 15:00:00.597561,AC,4.94
2026-02-15 15:00:00.597561,Fan,5.93
2026-02-15 15:00:00.597561,TV,0.98
2026-02-15 15:00:00.597561,Fridge,4.03
2026-02-15 15:00:00.597561,Router,1.66
2026-02-16 15:00:00.597561,AC,5.26
2026-02-16 15:00:00.597561,Fan,3.34
2026-02-16 15:00:00.597561,TV,4.43
2026-02-16 15:00:00.597561,Fridge,1.26
2026-02-16 15:00:00.597561,Router,0.78
2026-02-17 15:00:00.597561,AC,2.64
2026-02-17 15:00:00.597561,Fan,4.52
2026-02-17 15:00:00.597561,TV,4.63
2026-02-17 15:00:00.597561,Fridge,3.65
2026-02-17 15:00:00.597561,Router,0.66
2026-02-18 15:00:00.597561,AC,5.24
2026-02-18 15:00:00.597561,Fan,5.63
2026-02-18 15:00:00.597561,TV,0.92
2026-02-18 15:00:00.597561,Fridge,4.97
2026-02-18 15:00:00.597561,Router,4.07
2026-02-19 15:00:00.597561,AC,0.9
2026-02-19 15:00:00.597561,Fan,4.67
2026-02-19 15:00:00.597561,TV,5.82
2026-02-19 15:00:00.597561,Fridge,3.67
2026-02-19 15:00:00.597561,Router,0.62
2026-02-20 15:00:00.597561,AC,5.25
2026-02-20 15:00:00.597561,Fan,1.71
2026-02-20 15:00:00.597561,TV,3.92
2026-02-20 15:00:00.597561,Fridge,4.29
2026-02-20 15:00:00.597561,Router,5.21
2026-02-21 15:00:00.597561,AC,2.18
2026-02-21 15:00:00.597561,Fan,2.5
2026-02-21 15:00:00.597561,TV,2.56
2026-02-21 15:00:00.597561,Fridge,1.66
2026-02-21 15:00:00.597561,Router,5.96
2026-02-22 15:00:00.597561,AC,4.75
2026-02-22 15:00:00.597561,Fan,3.35
2026-02-22 15:00:00.597561,TV,1.44
2026-02-22 15:00:00.597561,Fridge,5.27
2026-02-22 15:00:00.597561,Router,4.26
2026-02-23 15:00:00.597561,AC,3.18
2026-02-23 15:00:00.597561,Fan,2.42
2026-02-23 15:00:00.597561,TV,4.17
2026-02-23 15:00:00.597561,Fridge,1.15
2026-02-23 15:00:00.597561,Router,1.17
2026-02-24 15:00:00.597561,AC,2.06
2026-02-24 15:00:00.597561,Fan,1.26
2026-02-24 15:00:00.597561,TV,3.76
2026-02-24 15:00:00.597561,Fridge,2.9
2026-02-24 15:00:00.597561,Router,2.6
2026-02-25 15:00:00.597561,AC,3.98
2026-02-25 15:00:00.597561,Fan,5.45
2026-02-25 15:00:00.597561,TV,4.59
2026-02-25 15:00:00.597561,Fridge,4.22
2026-02-25 15:00:00.597561,Router,3.87
2026-02-26 15:00:00.597561,AC,0.8
2026-02-26 15:00:00.597561,Fan,3.5
2026-02-26 15:00:00.597561,TV,1.16
2026-02-26 15:00:00.597561,Fridge,1.91
2026-02-26 15:00:00.597561,Router,6.0
2026-02-27 15:00:00.597561,AC,2.54
2026-02-27 15:00:00.597561,Fan,3.31
2026-02-27 15:00:00.597561,TV,0.78
2026-02-27 15:00:00.597561,Fridge,4.51
2026-02-27 15:00:00.597561,Router,4.25
2026-02-28 15:00:00.597561,AC,1.78
2026-02-28 15:00:00.597561,Fan,1.43
2026-02-28 15:00:00.597561,TV,4.07
2026-02-28 15:00:00.597561,Fridge,4.05
2026-02-28 15:00:00.597561,Router,3.62
2026-03-01 15:00:00.597561,AC,4.13
2026-03-01 15:00:00.597561,Fan,5.8
2026-03-01 15:00:00.597561,TV,5.89
2026-03-01 15:00:00.597561,Fridge,3.71
2026-03-01 15:00:00.597561,Router,2.23
2026-03-02 15:00:00.597561,AC,5.5
2026-03-02 15:00:00.597561,Fan,4.59
2026-03-02 15:00:00.597561,TV,3.37
2026-03-02 15:00:00.597561,Fridge,1.89
2026-03-02 15:00:00.597561,Router,4.11
2026-03-03 15:00:00.597561,AC,1.05
2026-03-03 15:00:00.597561,Fan,5.67
2026-03-03 15:00:00.597561,TV,3.83
2026-03-03 15:00:00.597561,Fridge,5.57
2026-03-03 15:00:00.597561,Router,1.76
2026-03-04 15:00:00.597561,AC,2.74
2026-03-04 15:00:00.597561,Fan,1.18
2026-03-04 15:00:00.597561,TV,4.14
2026-03-04 15:00:00.597561,Fridge,0.79
2026-03-04 15:00:00.597561,Router,5.87
2026-03-05 15:00:00.597561,AC,4.51
2026-03-05 15:00:00.597561,Fan,3.82
2026-03-05 15:00:00.597561,TV,5.62
2026-03-05 15:00:00.597561,Fridge,4.88
2026-03-05 15:00:00.597561,Router,2.66
2026-03-06 15:00:00.597561,AC,3.63
2026-03-06 15:00:00.597561,Fan,2.5
2026-03-06 15:00:00.597561,TV,1.51
2026-03-06 15:00:00.597561,Fridge,2.63
2026-03-06 15:00:00.597561,Router,5.59
2026-03-07 15:00:00.597561,AC,1.39
2026-03-07 15:00:00.597561,Fan,3.21
2026-03-07 15:00:00.597561,TV,1.9
2026-03-07 15:00:00.597561,Fridge,3.07
2026-03-07 15:00:00.597561,Router,5.98
2026-03-08 15:00:00.597561,AC,0.6
2026-03-08 15:00:00.597561,Fan,3.18
2026-03-08 15:00:00.597561,TV,1.04
2026-03-08 15:00:00.597561,Fridge,3.41
2026-03-08 15:00:00.597561,Router,1.27
2026-03-09 15:00:00.597561,AC,3.75
2026-03-09 15:00:00.597561,Fan,0.55
2026-03-09 15:00:00.597561,TV,2.89
2026-03-09 15:00:00.597561,Fridge,3.43
2026-03-09 15:00:00.597561,Router,3.38
2026-03-10 15:00:00.597561,AC,5.77
2026-03-10 15:00:00.597561,Fan,5.35
2026-03-10 15:00:00.597561,TV,5.64
2026-03-10 15:00:00.597561,Fridge,3.36
2026-03-10 15:00:00.597561,Router,2.03
2026-03-11 15:00:00.597561,AC,3.1
