date,appliance,kwh
2025-11-12 15:00:00.934530,Router,2.94
2025-11-13 15:00:00.934530,AC,2.38
2025-11-13 15:00:00.934530,Fan,2.05
2025-11-13 15:00:00.934530,TV,1.58
2025-11-13 15:00:00.934530,Fridge,0.43
2025-11-13 15:00:00.934530,Router,1.15
2025-11-14 15:00:00.934530,AC,2.57
2025-11-14 15:00:00.934530,Fan,0.62
2025-11-14 15:00:00.934530,TV,0.59
2025-11-14 15:00:00.934530,Fridge,1.36
2025-11-14 15:00:00.934530,Router,0.61
2025-11-15 15:00:00.934530,AC,2.07
2025-11-15 15:00:00.934530,Fan,0.79
2025-11-15 15:00:00.934530,TV,0.91
2025-11-15 15:00:00.934530,Fridge,2.13
2025-11-15 15:00:00.934530,Router,3.6
2025-11-16 15:00:00.934530,AC,2.54
2025-11-16 15:00:00.934530,Fan,3.52
2025-11-16 15:00:00.934530,TV,2.53
2025-11-16 15:00:00.934530,Fridge,1.14
2025-11-16 15:00:00.934530,Router,0.89
2025-11-17 15:00:00.934530,AC,0.67
2025-11-17 15:00:00.934530,Fan,0.63
2025-11-17 15:00:00.934530,TV,1.27
2025-11-17 15:00:00.934530,Fridge,3.54
2025-11-17 15:00:00.934530,Router,2.51
2025-11-18 15:00:00.934530,AC,2.76
2025-11-18 15:00:00.934530,Fan,2.59
2025-11-18 15:00:00.934530,TV,2.12
2025-11-18 15:00:00.934530,Fridge,3.35
2025-11-18 15:00:00.934530,Router,2.22
2025-11-19 15:00:00.934530,AC,2.73
2025-11-19 15:00:00.934530,Fan,0.89
2025-11-19 15:00:00.934530,TV,1.6
2025-11-19 15:00:00.934530,Fridge,1.64
2025-11-19 15:00:00.934530,Router,3.37
2025-11-20 15:00:00.934530,AC,0.84
2025-11-20 15:00:00.934530,Fan,1.65
2025-11-20 15:00:00.934530,TV,1.62
2025-11-20 15:00:00.934530,Fridge,3.0
2025-11-20 15:00:00.934530,Router,0.88
2025-11-21 15:00:00.934530,AC,1.85
2025-11-21 15:00:00.934530,Fan,2.19
2025-11-21 15:00:00.934530,TV,1.46
2025-11-21 15:00:00.934530,Fridge,2.09
2025-11-21 15:00:00.934530,Router,1.44
2025-11-22 15:00:00.934530,AC,2.94
2025-11-22 15:00:00.934530,Fan,1.0
2025-11-22 15:00:00.934530,TV,1.48
2025-11-22 15:00:00.934530,Fridge,1.0
2025-11-22 15:00:00.934530,Router,0.76
2025-11-23 15:00:00.934530,AC,1.6
2025-11-23 15:00:00.934530,Fan,2.13
2025-11-23 15:00:00.934530,TV,2.86
2025-11-23 15:00:00.934530,Fridge,2.07
2025-11-23 15:00:00.934530,Router,2.9
2025-11-24 15:00:00.934530,AC,2.17
2025-11-24 15:00:00.934530,Fan,0.84
2025-11-24 15:00:00.934530,TV,2.91
2025-11-24 15:00:00.934530,Fridge,2.82
2025-11-24 15:00:00.934530,Router,2.44
2025-11-25 15:00:00.934530,AC,3.41
2025-11-25 15:00:00.934530,Fan,1.34
2025-11-25 15:00:00.934530,TV,3.12
2025-11-25 15:00:00.934530,Fridge,1.64
2025-11-25 15:00:00.934530,Router,2.48
2025-11-26 15:00:00.934530,AC,1.24
2025-11-26 15:00:00.934530,Fan,1.85
2025-11-26 15:00:00.934530,TV,0.82
2025-11-26 15:00:00.934530,Fridge,3.01
2025-11-26 15:00:00.934530,Router,1.6
2025-11-27 15:00:00.934530,AC,3.51
2025-11-27 15:00:00.934530,Fan,1.49
2025-11-27 15:00:00.934530,TV,1.09
2025-11-27 15:00:00.934530,Fridge,3.23
2025-11-27 15:00:00.934530,Router,1.93
2025-11-28 15:00:00.934530,AC,1.26
2025-11-28 15:00:00.934530,Fan,2.55
2025-11-28 15:00:00.934530,TV,1.86
2025-11-28 15:00:00.934530,Fridge,2.32
2025-11-28 15:00:00.934530,Router,2.36
2025-11-29 15:00:00.934530,AC,2.9
2025-11-29 15:00:00.934530,Fan,1.41
2025-11-29 15:00:00.934530,TV,0.53
2025-11-29 15:00:00.934530,Fridge,0.65
2025-11-29 15:00:00.934530,Router,0.91
2025-11-30 15:00:00.934530,AC,1.54
2025-11-30 15:00:00.934530,Fan,3.0
2025-11-30 15:00:00.934530,TV,3.29
2025-11-30 15:00:00.934530,Fridge,3.05
2025-11-30 15:00:00.934530,Router,0.8
2025-12-01 15:00:00.934530,AC,2.81
2025-12-01 15:00:00.934530,Fan,1.02
2025-12-01 15:00:00.934530,TV,1.8
2025-12-01 15:00:00.934530,Fridge,1.81
2025-12-01 15:00:00.934530,Router,3.04
2025-12-02 15:00:00.934530,AC,2.28
2025-12-02 15:00:00.934530,Fan,2.21
2025-12-02 15:00:00.934530,TV,2.22
2025-12-02 15:00:00.934530,Fridge,3.1
2025-12-02 15:00:00.934530,Router,0.83
2025-12-03 15:00:00.934530,AC,3.6
2025-12-03 15:00:00.934530,Fan,2.19
2025-12-03 15:00:00.934530,TV,2.74
2025-12-03 15:00:00.934530,Fridge,2.19
2025-12-03 15:00:00.934530,Router,1.86
2025-12-04 15:00:00.934530,AC,0.63
2025-12-04 15:00:00.934530,Fan,2.32
2025-12-04 15:00:00.934530,TV,0.96
2025-12-04 15:00:00.934530,Fridge,3.14
2025-12-04 15:00:00.934530,Router,3.44
2025-12-05 15:00:00.934530,AC,1.68
2025-12-05 15:00:00.934530,Fan,1.23
2025-12-05 15:00:00.934530,TV,0.38
2025-12-05 15:00:00.934530,Fridge,1.82
2025-12-05 15:00:00.934530,Router,0.99
2025-12-06 15:00:00.934530,AC,2.11
2025-12-06 15:00:00.934530,Fan,3.0
2025-12-06 15:00:00.934530,TV,2.17
2025-12-06 15:00:00.934530,Fridge,2.94
2025-12-06 15:00:00.934530,Router,2.67
2025-12-07 15:00:00.934530,AC,2.98
2025-12-07 15:00:00.934530,Fan,2.47
2025-12-07 15:00:00.934530,TV,1.44
2025-12-07 15:00:00.934530,Fridge,1.57
2025-12-07 15:00:00.934530,Router,2.75
2025-12-08 15:00:00.934530,AC,0.8
2025-12-08 15:00:00.934530,Fan,0.32
2025-12-08 15:00:00.934530,TV,2.29
2025-12-08 15:00:00.934530,Fridge,2.3
2025-12-08 15:00:00.934530,Router,3.53
2025-12-09 15:00:00.934530,AC,1.58
2025-12-09 15:00:00.934530,Fan,0.36
2025-12-09 15:00:00.934530,TV,1.32
2025-12-09 15:00:00.934530,Fridge,2.32
2025-12-09 15:00:00.934530,Router,1.27
2025-12-10 15:00:00.934530,AC,2.27
2025-12-10 15:00:00.934530,Fan,0.39
2025-12-10 15:00:00.934530,TV,1.64
2025-12-10 15:00:00.934530,Fridge,1.96
2025-12-10 15:00:00.934530,Router,1.66
2025-12-11 15:00:00.934530,AC,2.21
2025-12-11 15:00:00.934530,Fan,2.45
2025-12-11 15:00:00.934530,TV,1.96
2025-12-11 15:00:00.934530,Fridge,1.03
2025-12-11 15:00:00.934530,Router,2.99
2025-12-12 15:00:00.934530,AC,0.6
2025-12-12 15:00:00.934530,Fan,3.56
2025-12-12 15:00:00.934530,TV,2.98
2025-12-12 15:00:00.934530,Fridge,0.95
2025-12-12 15:00:00.934530,Router,3.56
2025-12-13 15:00:00.934530,AC,1.76
2025-12-13 15:00:00.934530,Fan,2.18
2025-12-13 15:00:00.934530,TV,3.01
2025-12-13 15:00:00.934530,Fridge,2.18
2025-12-13 15:00:00.934530,Router,1.93
2025-12-14 15:00:00.934530,AC,2.71
2025-12-14 15:00:00.934530,Fan,3.52
2025-12-14 15:00:00.934530,TV,2.45
2025-12-14 15:00:00.934530,Fridge,1.97
2025-12-14 15:00:00.934530,Router,0.86
2025-12-15 15:00:00.934530,AC,1.21
2025-12-15 15:00:00.934530,Fan,1.21
2025-12-15 15:00:00.934530,TV,1.63
2025-12-15 15:00:00.934530,Fridge,3.28
2025-12-15 15:00:00.934530,Router,1.12
2025-12-16 15:00:00.934530,AC,2.41
2025-12-16 15:00:00.934530,Fan,2.78
2025-12-16 15:00:00.934530,TV,2.1
2025-12-16 15:00:00.934530,Fridge,0.57
2025-12-16 15:00:00.934530,Router,3.06
2025-12-17 15:00:00.934530,AC,2.6
2025-12-17 15:00:00.934530,Fan,1.89
2025-12-17 15:00:00.934530,TV,1.22
2025-12-17 15:00:00.934530,Fridge,0.35
2025-12-17 15:00:00.934530,Router,0.94
2025-12-18 15:00:00.934530,AC,2.06
2025-12-18 15:00:00.934530,Fan,3.08
2025-12-18 15:00:00.934530,TV,1.5
2025-12-18 15:00:00.934530,Fridge,0.8
2025-12-18 15:00:00.934530,Router,2.55
2025-12-19 15:00:00.934530,AC,0.77
2025-12-19 15:00:00.934530,Fan,3.07
2025-12-19 15:00:00.934530,TV,0.84
2025-12-19 15:00:00.934530,Fridge,0.84
2025-12-19 15:00:00.934530,Router,2.33
2025-12-20 15:00:00.934530,AC,1.81
2025-12-20 15:00:00.934530,Fan,2.45
2025-12-20 15:00:00.934530,TV,1.36
2025-12-20 15:00:00.934530,Fridge,0.92
2025-12-20 15:00:00.934530,Router,0.75
2025-12-21 15:00:00.934530,AC,1.8
2025-12-21 15:00:00.934530,Fan,2.8
2025-12-21 15:00:00.934530,TV,1.3
2025-12-21 15:00:00.934530,Fridge,1.68
2025-12-21 15:00:00.934530,Router,2.8
2025-12-22 15:00:00.934530,AC,1.71
2025-12-22 15:00:00.934530,Fan,3.05
2025-12-22 15:00:00.934530,TV,2.07
2025-12-22 15:00:00.934530,Fridge,1.71
2025-12-22 15:00:00.934530,Router,2.47
2025-12-23 15:00:00.934530,AC,0.43
2025-12-23 15:00:00.934530,Fan,1.2
2025-12-23 15:00:00.934530,TV,3.16
2025-12-23 15:00:00.934530,Fridge,1.3
2025-12-23 15:00:00.934530,Router,2.21
2025-12-24 15:00:00.934530,AC,1.74
2025-12-24 15:00:00.934530,Fan,2.12
2025-12-24 15:00:00.934530,TV,2.09
2025-12-24 15:00:00.934530,Fridge,3.22
2025-12-24 15:00:00.934530,Router,2.86
2025-12-25 15:00:00.934530,AC,0.77
2025-12-25 15:00:00.934530,Fan,1.1
2025-12-25 15:00:00.934530,TV,2.64
2025-12-25 15:00:00.934530,Fridge,2.3
2025-12-25 15:00:00.934530,Router,0.68
2025-12-26 15:00:00.934530,AC,2.83
2025-12-26 15:00:00.934530,Fan,2.33
2025-12-26 15:00:00.934530,TV,2.83
2025-12-26 15:00:00.934530,Fridge,2.73
2025-12-26 15:00:00.934530,Router,2.23
2025-12-27 15:00:00.934530,AC,1.06
2025-12-27 15:00:00.934530,Fan,3.04
2025-12-27 15:00:00.934530,TV,2.9
2025-12-27 15:00:00.934530,Fridge,0.35
2025-12-27 15:00:00.934530,Router,1.4
2025-12-28 15:00:00.934530,AC,2.18
2025-12-28 15:00:00.934530,Fan,3.47
2025-12-28 15:00:00.934530,TV,3.48
2025-12-28 15:00:00.934530,Fridge,1.04
2025-12-28 15:00:00.934530,Router,1.97
2025-12-29 15:00:00.934530,AC,1.5
2025-12-29 15:00:00.934530,Fan,3.29
2025-12-29 15:00:00.934530,TV,3.39
2025-12-29 15:00:00.934530,Fridge,0.47
2025-12-29 15:00:00.934530,Router,0.39
2025-12-30 15:00:00.934530,AC,2.43
2025-12-30 15:00:00.934530,Fan,0.82
2025-12-30 15:00:00.934530,TV,3.12
2025-12-30 15:00:00.934530,Fridge,2.62
2025-12-30 15:00:00.934530,Router,3.16
2025-12-31 15:00:00.934530,AC,1.4
2025-12-31 15:00:00.934530,Fan,3.05
2025-12-31 15:00:00.934530,TV,0.4
2025-12-31 15:00:00.934530,Fridge,3.21
2025-12-31 15:00:00.934530,Router,1.14
2026-01-01 15:00:00.934530,AC,2.19
2026-01-01 15:00:00.934530,Fan,0.32
2026-01-01 15:00:00.934530,TV,0.35
2026-01-01 15:00:00.934530,Fridge,2.91
2026-01-01 15:00:00.934530,Router,3.17
2026-01-02 15:00:00.934530,AC,1.98
2026-01-02 15:00:00.934530,Fan,0.57
2026-01-02 15:00:00.934530,TV,2.68
2026-01-02 15:00:00.934530,Fridge,3.43
2026-01-02 15:00:00.934530,Router,2.55
2026-01-03 15:00:00.934530,AC,1.52
2026-01-03 15:00:00.934530,Fan,0.63
2026-01-03 15:00:00.934530,TV,0.37
2026-01-03 15:00:00.934530,Fridge,3.43
2026-01-03 15:00:00.934530,Router,3.07
2026-01-04 15:00:00.934530,AC,3.18
2026-01-04 15:00:00.934530,Fan,1.58
2026-01-04 15:00:00.934530,TV,2.19
2026-01-04 15:00:00.934530,Fridge,2.73
2026-01-04 15:00:00.934530,Router,1.69
2026-01-05 15:00:00.934530,AC,1.5
2026-01-05 15:00:00.934530,Fan,1.91
2026-01-05 15:00:00.934530,TV,0.32
2026-01-05 15:00:00.934530,Fridge,3.1
2026-01-05 15:00:00.934530,Router,2.02
2026-01-06 15:00:00.934530,AC,0.37
2026-01-06 15:00:00.934530,Fan,1.14
2026-01-06 15:00:00.934530,TV,1.27
2026-01-06 15:00:00.934530,Fridge,2.16
2026-01-06 15:00:00.934530,Router,1.97
2026-01-07 15:00:00.934530,AC,1.57
2026-01-07 15:00:00.934530,Fan,0.84
2026-01-07 15:00:00.934530,TV,1.72
2026-01-07 15:00:00.934530,Fridge,3.02
2026-01-07 15:00:00.934530,Router,3.48
2026-01-08 15:00:00.934530,AC,2.83
2026-01-08 15:00:00.934530,Fan,0.52
2026-01-08 15:00:00.934530,TV,2.09
2026-01-08 15:00:00.934530,Fridge,0.85
2026-01-08 15:00:00.934530,Router,1.36
2026-01-09 15:00:00.934530,AC,0.65
2026-01-09 15:00:00.934530,Fan,3.32
2026-01-09 15:00:00.934530,TV,1.26
2026-01-09 15:00:00.934530,Fridge,2.21
2026-01-09 15:00:00.934530,Router,1.78
2026-01-10 15:00:00.934530,AC,1.89
2026-01-10 15:00:00.934530,Fan,2.76
2026-01-10 15:00:00.934530,TV,3.59
2026-01-10 15:00:00.934530,Fridge,0.54
2026-01-10 15:00:00.934530,Router,0.99
2026-01-11 15:00:00.934530,AC,3.0
2026-01-11 15:00:00.934530,Fan,2.63
2026-01-11 15:00:00.934530,TV,3.38
2026-01-11 15:00:00.934530,Fridge,3.45
2026-01-11 15:00:00.934530,Router,2.12
2026-01-12 15:00:00.934530,AC,2.45
2026-01-12 15:00:00.934530,Fan,2.88
2026-01-12 15:00:00.934530,TV,2.64
2026-01-12 15:00:00.934530,Fridge,1.23
2026-01-12 15:00:00.934530,Router,0.48
2026-01-13 15:00:00.934530,AC,1.35
2026-01-13 15:00:00.934530,Fan,3.48
2026-01-13 15:00:00.934530,TV,3.49
2026-01-13 15:00:00.934530,Fridge,1.97
2026-01-13 15:00:00.934530,Router,1.39
2026-01-14 15:00:00.934530,AC,1.8
2026-01-14 15:00:00.934530,Fan,2.26
2026-01-14 15:00:00.934530,TV,1.34
2026-01-14 15:00:00.934530,Fridge,0.56
2026-01-14 15:00:00.934530,Router,2.58
2026-01-15 15:00:00.934530,AC,1.45
2026-01-15 15:00:00.934530,Fan,0.36
2026-01-15 15:00:00.934530,TV,1.51
2026-01-15 15:00:00.934530,Fridge,2.61
2026-01-15 15:00:00.934530,Router,2.55
2026-01-16 15:00:00.934530,AC,0.43
2026-01-16 15:00:00.934530,Fan,0.54
2026-01-16 15:00:00.934530,TV,0.62
2026-01-16 15:00:00.934530,Fridge,1.78
2026-01-16 15:00:00.934530,Router,2.85
2026-01-17 15:00:00.934530,AC,2.52
2026-01-17 15:00:00.934530,Fan,0.44
2026-01-17 15:00:00.934530,TV,0.46
2026-01-17 15:00:00.934530,Fridge,0.68
2026-01-17 15:00:00.934530,Router,1.24
2026-01-18 15:00:00.934530,AC,2.29
2026-01-18 15:00:00.934530,Fan,2.22
2026-01-18 15:00:00.934530,TV,0.62
2026-01-18 15:00:00.934530,Fridge,1.4
2026-01-18 15:00:00.934530,Router,3.58
2026-01-19 15:00:00.934530,AC,2.84
2026-01-19 15:00:00.934530,Fan,0.91
2026-01-19 15:00:00.934530,TV,3.01
2026-01-19 15:00:00.934530,Fridge,2.23
2026-01-19 15:00:00.934530,Router,0.87
2026-01-20 15:00:00.934530,AC,0.98
2026-01-20 15:00:00.934530,Fan,2.59
2026-01-20 15:00:00.934530,TV,2.15
2026-01-20 15:00:00.934530,Fridge,2.39
2026-01-20 15:00:00.934530,Router,3.17
2026-01-21 15:00:00.934530,AC,1.37
2026-01-21 15:00:00.934530,Fan,2.48
2026-01-21 15:00:00.934530,TV,0.54
2026-01-21 15:00:00.934530,Fridge,2.45
2026-01-21 15:00:00.934530,Router,2.62
2026-01-22 15:00:00.934530,AC,0.73
2026-01-22 15:00:00.934530,Fan,1.32
2026-01-22 15:00:00.934530,TV,2.9
2026-01-22 15:00:00.934530,Fridge,0.57
2026-01-22 15:00:00.934530,Router,1.16
2026-01-23 15:00:00.934530,AC,1.46
2026-01-23 15:00:00.934530,Fan,0.68
2026-01-23 15:00:00.934530,TV,0.93
2026-01-23 15:00:00.934530,Fridge,2.47
2026-01-23 15:00:00.934530,Router,2.35
2026-01-24 15:00:00.934530,AC,0.87
2026-01-24 15:00:00.934530,Fan,2.67
2026-01-24 15:00:00.934530,TV,2.42
2026-01-24 15:00:00.934530,Fridge,1.91
2026-01-24 15:00:00.934530,Router,1.16
2026-01-25 15:00:00.934530,AC,0.54
2026-01-25 15:00:00.934530,Fan,2.24
2026-01-25 15:00:00.934530,TV,3.3
2026-01-25 15:00:00.934530,Fridge,1.67
2026-01-25 15:00:00.934530,Router,2.22
2026-01-26 15:00:00.934530,AC,1.33
2026-01-26 15:00:00.934530,Fan,1.1
2026-01-26 15:00:00.934530,TV,3.02
2026-01-26 15:00:00.934530,Fridge,2.73
2026-01-26 15:00:00.934530,Router,0.67
2026-01-27 15:00:00.934530,AC,1.93
2026-01-27 15:00:00.934530,Fan,1.49
2026-01-27 15:00:00.934530,TV,1.1
2026-01-27 15:00:00.934530,Fridge,3.5
2026-01-27 15:00:00.934530,Router,2.49
2026-01-28 15:00:00.934530,AC,0.78
2026-01-28 15:00:00.934530,Fan,2.37
2026-01-28 15:00:00.934530,TV,1.39
2026-01-28 15:00:00.934530,Fridge,1.26
2026-01-28 15:00:00.934530,Router,2.53
2026-01-29 15:00:00.934530,AC,1.04
2026-01-29 15:00:00.934530,Fan,2.63
2026-01-29 15:00:00.934530,TV,3.09
2026-01-29 15:00:00.934530,Fridge,1.35
2026-01-29 15:00:00.934530,Router,2.01
2026-01-30 15:00:00.934530,AC,1.4
2026-01-30 15:00:00.934530,Fan,0.88
2026-01-30 15:00:00.934530,TV,2.34
2026-01-30 15:00:00.934530,Fridge,2.33
2026-01-30 15:00:00.934530,Router,0.71
2026-01-31 15:00:00.934530,AC,1.44
2026-01-31 15:00:00.934530,Fan,1.88
2026-01-31 15:00:00.934530,TV,1.39
2026-01-31 15:00:00.934530,Fridge,2.23
2026-01-31 15:00:00.934530,Router,1.29
2026-02-01 15:00:00.934530,AC,0.76
2026-02-01 15:00:00.934530,Fan,2.61
2026-02-01 15:00:00.934530,TV,1.26
2026-02-01 15:00:00.934530,Fridge,0.34
2026-02-01 15:00:00.934530,Router,0.74
2026-02-02 15:00:00.934530,AC,2.12
2026-02-02 15:00:00.934530,Fan,3.21
2026-02-02 15:00:00.934530,TV,2.28
2026-02-02 15:00:00.934530,Fridge,1.36
2026-02-02 15:00:00.934530,Router,2.95
2026-02-03 15:00:00.934530,AC,2.67
2026-02-03 15:00:00.934530,Fan,3.47
2026-02-03 15:00:00.934530,TV,2.88
2026-02-03 15:00:00.934530,Fridge,1.1
2026-02-03 15:00:00.934530,Router,1.3
2026-02-04 15:00:00.934530,AC,1.49
2026-02-04 15:00:00.934530,Fan,0.37
2026-02-04 15:00:00.934530,TV,2.42
2026-02-04 15:00:00.934530,Fridge,1.7
2026-02-04 15:00:00.934530,Router,1.43
2026-02-05 15:00:00.934530,AC,0.77
2026-02-05 15:00:00.934530,Fan,2.13
2026-02-05 15:00:00.934530,TV,2.16
2026-02-05 15:00:00.934530,Fridge,1.12
2026-02-05 15:00:00.934530,Router,2.06
2026-02-06 15:00:00.934530,AC,0.98
2026-02-06 15:00:00.934530,Fan,0.81
2026-02-06 15:00:00.934530,TV,2.33
2026-02-06 15:00:00.934530,Fridge,1.38
2026-02-06 15:00:00.934530,Router,2.41
2026-02-07 15:00:00.934530,AC,3.57
2026-02-07 15:00:00.934530,Fan,3.13
2026-02-07 15:00:00.934530,TV,3.43
2026-02-07 15:00:00.934530,Fridge,1.5
2026-02-07 15:00:00.934530,Router,1.46
2026-02-08 15:00:00.934530,AC,1.51
2026-02-08 15:00:00.934530,Fan,3.01
2026-02-08 15:00:00.934530,TV,2.36
2026-02-08 15:00:00.934530,Fridge,3.51
2026-02-08 15:00:00.934530,Router,2.72
2026-02-09 15:00:00.934530,AC,2.02
2026-02-09 15:00:00.934530,Fan,0.61
2026-02-09 15:00:00.934530,TV,3.02
2026-02-09 15:00:00.934530,Fridge,3.06
2026-02-09 15:00:00.934530,Router,1.1
2026-02-10 15:00:00.934530,AC,2.08
2026-02-10 15:00:00.934530,Fan,0.56
2026-02-10 15:00:00.934530,TV,2.75
2026-02-10 15:00:00.934530,Fridge,2.98
2026-02-10 15:00:00.934530,Router,0.62
2026-02-11 15:00:00.934530,AC,1.35
2026-02-11 15:00:00.934530,Fan,2.8
2026-02-11 15:00:00.934530,TV,1.75
2026-02-11 15:00:00.934530,Fridge,0.62
2026-02-11 15:00:00.934530,Router,2.61
2026-02-12 15:00:00.934530,AC,3.15
2026-02-12 15:00:00.934530,Fan,0.64
2026-02-12 15:00:00.934530,TV,1.39
2026-02-12 15:00:00.934530,Fridge,0.64
2026-02-12 15:00:00.934530,Router,3.09
2026-02-13 15:00:00.934530,AC,1.34
2026-02-13 15:00:00.934530,Fan,1.54
2026-02-13 15:00:00.934530,TV,2.31
2026-02-13 15:00:00.934530,Fridge,1.75
2026-02-13 15:00:00.934530,Router,1.07
2026-02-14 15:00:00.934530,AC,1.76
2026-02-14 15:00:00.934530,Fan,2.55
2026-02-14 15:00:00.934530,TV,3.54
2026-02-14 15:00:00.934530,Fridge,2.9
2026-02-14 15:00:00.934530,Router,0.66
2026-02-15 15:00:00.934530,AC,0.75
2026-02-15 15:00:00.934530,Fan,2.61
2026-02-15 15:00:00.934530,TV,2.73
2026-02-15 15:00:00.934530,Fridge,1.46
2026-02-15 15:00:00.934530,Router,0.46
2026-02-16 15:00:00.934530,AC,3.03
2026-02-16 15:00:00.934530,Fan,0.64
2026-02-16 15:00:00.934530,TV,2.95
2026-02-16 15:00:00.934530,Fridge,2.94
2026-02-16 15:00:00.934530,Router,2.38
2026-02-17 15:00:00.934530,AC,3.43
2026-02-17 15:00:00.934530,Fan,3.35
2026-02-17 15:00:00.934530,TV,2.38
2026-02-17 15:00:00.934530,Fridge,1.98
2026-02-17 15:00:00.934530,Router,1.24
2026-02-18 15:00:00.934530,AC,1.96
2026-02-18 15:00:00.934530,Fan,0.74
2026-02-18 15:00:00.934530,TV,3.46
2026-02-18 15:00:00.934530,Fridge,0.43
2026-02-18 15:00:00.934530,Router,3.4
2026-02-19 15:00:00.934530,AC,3.35
2026-02-19 15:00:00.934530,Fan,1.92
2026-02-19 15:00:00.934530,TV,2.35
2026-02-19 15:00:00.934530,Fridge,1.6
2026-02-19 15:00:00.934530,Router,1.0
2026-02-20 15:00:00.934530,AC,3.19
2026-02-20 15:00:00.934530,Fan,0.86
2026-02-20 15:00:00.934530,TV,2.18
2026-02-20 15:00:00.934530,Fridge,1.21
2026-02-20 15:00:00.934530,Router,3.3
2026-02-21 15:00:00.934530,AC,3.34
2026-02-21 15:00:00.934530,Fan,2.35
2026-02-21 15:00:00.934530,TV,0.74
2026-02-21 15:00:00.934530,Fridge,1.23
2026-02-21 15:00:00.934530,Router,0.58
2026-02-22 15:00:00.934530,AC,0.87
2026-02-22 15:00:00.934530,Fan,0.81
2026-02-22 15:00:00.934530,TV,2.8
2026-02-22 15:00:00.934530,Fridge,1.83
2026-02-22 15:00:00.934530,Router,1.89
2026-02-23 15:00:00.934530,AC,1.95
2026-02-23 15:00:00.934530,Fan,1.97
2026-02-23 15:00:00.934530,TV,3.08
2026-02-23 15:00:00.934530,Fridge,3.46
2026-02-23 15:00:00.934530,Router,0.79
2026-02-24 15:00:00.934530,AC,2.26
2026-02-24 15:00:00.934530,Fan,3.4
2026-02-24 15:00:00.934530,TV,0.61
2026-02-24 15:00:00.934530,Fridge,2.37
2026-02-24 15:00:00.934530,Router,1.94
2026-02-25 15:00:00.934530,AC,3.27
2026-02-25 15:00:00.934530,Fan,1.49
2026-02-25 15:00:00.934530,TV,3.29
2026-02-25 15:00:00.934530,Fridge,0.65
2026-02-25 15:00:00.934530,Router,3.56
2026-02-26 15:00:00.934530,AC,0.61
2026-02-26 15:00:00.934530,Fan,2.26
2026-02-26 15:00:00.934530,TV,3.06
2026-02-26 15:00:00.934530,Fridge,2.07
2026-02-26 15:00:00.934530,Router,3.43
2026-02-27 15:00:00.934530,AC,0.89
2026-02-27 15:00:00.934530,Fan,0.86
2026-02-27 15:00:00.934530,TV,2.42
2026-02-27 15:00:00.934530,Fridge,2.56
2026-02-27 15:00:00.934530,Router,0.56
2026-02-28 15:00:00.934530,AC,0.85
2026-02-28 15:00:00.934530,Fan,2.2
2026-02-28 15:00:00.934530,TV,0.55
2026-02-28 15:00:00.934530,Fridge,1.52
2026-02-28 15:00:00.934530,Router,0.5
2026-03-01 15:00:00.934530,AC,0.81
2026-03-01 15:00:00.934530,Fan,2.27
2026-03-01 15:00:00.934530,TV,1.55
2026-03-01 15:00:00.934530,Fridge,0.63
2026-03-01 15:00:00.934530,Router,0.53
2026-03-02 15:00:00.934530,AC,3.23
2026-03-02 15:00:00.934530,Fan,3.43
2026-03-02 15:00:00.934530,TV,2.44
2026-03-02 15:00:00.934530,Fridge,1.02
2026-03-02 15:00:00.934530,Router,1.59
2026-03-03 15:00:00.934530,AC,2.2
2026-03-03 15:00:00.934530,Fan,1.67
2026-03-03 15:00:00.934530,TV,2.5
2026-03-03 15:00:00.934530,Fridge,2.93
2026-03-03 15:00:00.934530,Router,2.15
2026-03-04 15:00:00.934530,AC,3.44
2026-03-04 15:00:00.934530,Fan,3.31
2026-03-04 15:00:00.934530,TV,1.31
2026-03-04 15:00:00.934530,Fridge,2.54
2026-03-04 15:00:00.934530,Router,2.22
2026-03-05 15:00:00.934530,AC,1.07
2026-03-05 15:00:00.934530,Fan,1.17
2026-03-05 15:00:00.934530,TV,1.5
2026-03-05 15:00:00.934530,Fridge,0.73
2026-03-05 15:00:00.934530,Router,0.78
2026-03-06 15:00:00.934530,AC,1.53
2026-03-06 15:00:00.934530,Fan,1.99
2026-03-06 15:00:00.934530,TV,2.42
2026-03-06 15:00:00.934530,Fridge,3.11
2026-03-06 15:00:00.934530,Router,3.39
2026-03-07 15:00:00.934530,AC,1.6
2026-03-07 15:00:00.934530,Fan,0.43
2026-03-07 15:00:00.934530,TV,2.05
2026-03-07 15:00:00.934530,Fridge,1.25
2026-03-07 15:00:00.934530,Router,0.91
2026-03-08 15:00:00.934530,AC,1.33
2026-03-08 15:00:00.934530,Fan,2.5
2026-03-08 15:00:00.934530,TV,2.27
2026-03-08 15:00:00.934530,Fridge,1.17
2026-03-08 15:00:00.934530,Router,0.98
2026-03-09 15:00:00.934530,AC,2.09
2026-03-09 15:00:00.934530,Fan,0.8
2026-03-09 15:00:00.934530,TV,1.78
2026-03-09 15:00:00.934530,Fridge,2.69
2026-03-09 15:00:00.934530,Router,0.64
2026-03-10 15:00:00.934530,AC,2.3
2026-03-10 15:00:00.934530,Fan,1.39
2026-03-10 15:00:00.934530,TV,1.53
2026-03-10 15:00:00.934530,Fridge,2.71
2026-03-10 15:00:00.934530,Router,1.38
2026-03-11 15:00:00.934530,AC,3.52
