date,appliance,kwh
2025-11-12 15:00:00.769734,Router,8.91
2025-11-13 15:00:00.769734,AC,2.79
2025-11-13 15:00:00.769734,Fan,5.15
2025-11-13 15:00:00.769734,TV,1.95
2025-11-13 15:00:00.769734,Fridge,6.89
2025-11-13 15:00:00.769734,Router,2.34
2025-11-14 15:00:00.769734,AC,1.8
2025-11-14 15:00:00.769734,Fan,5.97
2025-11-14 15:00:00.769734,TV,6.83
2025-11-14 15:00:00.769734,Fridge,8.11
2025-11-14 15:00:00.769734,Router,0.87
2025-11-15 15:00:00.769734,AC,6.0
2025-11-15 15:00:00.769734,Fan,4.45
2025-11-15 15:00:00.769734,TV,6.74
2025-11-15 15:00:00.769734,Fridge,2.86
2025-11-15 15:00:00.769734,Router,1.35
2025-11-16 15:00:00.769734,AC,4.92
2025-11-16 15:00:00.769734,Fan,2.72
2025-11-16 15:00:00.769734,TV,3.76
2025-11-16 15:00:00.769734,Fridge,2.16
2025-11-16 15:00:00.769734,Router,3.38
2025-11-17 15:00:00.769734,AC,4.91
2025-11-17 15:00:00.769734,Fan,1.05
2025-11-17 15:00:00.769734,TV,3.68
2025-11-17 15:00:00.769734,Fridge,7.96
2025-11-17 15:00:00.769734,Router,0.79
2025-11-18 15:00:00.769734,AC,4.36
2025-11-18 15:00:00.769734,Fan,7.29
2025-11-18 15:00:00.769734,TV,4.85
2025-11-18 15:00:00.769734,Fridge,3.07
2025-11-18 15:00:00.769734,Router,4.99
2025-11-19 15:00:00.769734,AC,4.5
2025-11-19 15:00:00.769734,Fan,4.0
2025-11-19 15:00:00.769734,TV,5.01
2025-11-19 15:00:00.769734,Fridge,7.12
2025-11-19 15:00:00.769734,Router,4.46
2025-11-20 15:00:00.769734,AC,7.53
2025-11-20 15:00:00.769734,Fan,7.67
2025-11-20 15:00:00.769734,TV,1.36
2025-11-20 15:00:00.769734,Fridge,8.21
2025-11-20 15:00:00.769734,Router,7.16
2025-11-21 15:00:00.769734,AC,7.59
2025-11-21 15:00:00.769734,Fan,5.77
2025-11-21 15:00:00.769734,TV,1.36
2025-11-21 15:00:00.769734,Fridge,1.94
2025-11-21 15:00:00.769734,Router,7.41
2025-11-22 15:00:00.769734,AC,2.83
2025-11-22 15:00:00.769734,Fan,1.91
2025-11-22 15:00:00.769734,TV,5.02
2025-11-22 15:00:00.769734,Fridge,5.02
2025-11-22 15:00:00.769734,Router,5.08
2025-11-23 15:00:00.769734,AC,8.9
2025-11-23 15:00:00.769734,Fan,3.91
2025-11-23 15:00:00.769734,TV,2.57
2025-11-23 15:00:00.769734,Fridge,1.28
2025-11-23 15:00:00.769734,Router,7.0
2025-11-24 15:00:00.769734,AC,8.79
2025-11-24 15:00:00.769734,Fan,5.96
2025-11-24 15:00:00.769734,TV,1.61
2025-11-24 15:00:00.769734,Fridge,5.17
2025-11-24 15:00:00.769734,Router,5.14
2025-11-25 15:00:00.769734,AC,3.93
2025-11-25 15:00:00.769734,Fan,6.35
2025-11-25 15:00:00.769734,TV,3.62
2025-11-25 15:00:00.769734,Fridge,8.74
2025-11-25 15:00:00.769734,Router,3.45
2025-11-26 15:00:00.769734,AC,2.17
2025-11-26 15:00:00.769734,Fan,1.91
2025-11-26 15:00:00.769734,TV,4.23
2025-11-26 15:00:00.769734,Fridge,8.25
2025-11-26 15:00:00.769734,Router,3.05
2025-11-27 15:00:00.769734,AC,4.5
2025-11-27 15:00:00.769734,Fan,3.54
2025-11-27 15:00:00.769734,TV,8.9
2025-11-27 15:00:00.769734,Fridge,6.82
2025-11-27 15:00:00.769734,Router,2.13
2025-11-28 15:00:00.769734,AC,7.26
2025-11-28 15:00:00.769734,Fan,7.83
2025-11-28 15:00:00.769734,TV,7.95
2025-11-28 15:00:00.769734,Fridge,7.31
2025-11-28 15:00:00.769734,Router,7.44
2025-11-29 15:00:00.769734,AC,3.4
2025-11-29 15:00:00.769734,Fan,3.95
2025-11-29 15:00:00.769734,TV,7.49
2025-11-29 15:00:00.769734,Fridge,4.09
2025-11-29 15:00:00.769734,Router,4.55
2025-11-30 15:00:00.769734,AC,7.44
2025-11-30 15:00:00.769734,Fan,7.79
2025-11-30 15:00:00.769734,TV,1.28
2025-11-30 15:00:00.769734,Fridge,5.7
2025-11-30 15:00:00.769734,Router,7.58
2025-12-01 15:00:00.769734,AC,7.0
2025-12-01 15:00:00.769734,Fan,6.69
2025-12-01 15:00:00.769734,TV,3.98
2025-12-01 15:00:00.769734,Fridge,8.8
2025-12-01 15:00:00.769734,Router,7.31
2025-12-02 15:00:00.769734,AC,8.16
2025-12-02 15:00:00.769734,Fan,2.67
2025-12-02 15:00:00.769734,TV,3.67
2025-12-02 15:00:00.769734,Fridge,7.81
2025-12-02 15:00:00.769734,Router,6.04
2025-12-03 15:00:00.769734,AC,2.14
2025-12-03 15:00:00.769734,Fan,3.59
2025-12-03 15:00:00.769734,TV,8.48
2025-12-03 15:00:00.769734,Fridge,3.21
2025-12-03 15:00:00.769734,Router,4.63
2025-12-04 15:00:00.769734,AC,5.38
2025-12-04 15:00:00.769734,Fan,4.44
2025-12-04 15:00:00.769734,TV,3.53
2025-12-04 15:00:00.769734,Fridge,2.23
2025-12-04 15:00:00.769734,Router,7.08
2025-12-05 15:00:00.769734,AC,1.09
2025-12-05 15:00:00.769734,Fan,2.94
2025-12-05 15:00:00.769734,TV,2.48
2025-12-05 15:00:00.769734,Fridge,6.12
2025-12-05 15:00:00.769734,Router,8.77
2025-12-06 15:00:00.769734,AC,6.08
2025-12-06 15:00:00.769734,Fan,6.37
2025-12-06 15:00:00.769734,TV,4.26
2025-12-06 15:00:00.769734,Fridge,8.59
2025-12-06 15:00:00.769734,Router,4.8
2025-12-07 15:00:00.769734,AC,6.67
2025-12-07 15:00:00.769734,Fan,4.6
2025-12-07 15:00:00.769734,TV,2.77
2025-12-07 15:00:00.769734,Fridge,3.19
2025-12-07 15:00:00.769734,Router,4.28
2025-12-08 15:00:00.769734,AC,4.92
2025-12-08 15:00:00.769734,Fan,2.26
2025-12-08 15:00:00.769734,TV,8.18
2025-12-08 15:00:00.769734,Fridge,6.34
2025-12-08 15:00:00.769734,Router,6.05
2025-12-09 15:00:00.769734,AC,3.05
2025-12-09 15:00:00.769734,Fan,2.11
2025-12-09 15:00:00.769734,TV,5.01
2025-12-09 15:00:00.769734,Fridge,1.54
2025-12-09 15:00:00.769734,Router,1.63
2025-12-10 15:00:00.769734,AC,4.88
2025-12-10 15:00:00.769734,Fan,6.3
2025-12-10 15:00:00.769734,TV,7.19
2025-12-10 15:00:00.769734,Fridge,8.75
2025-12-10 15:00:00.769734,Router,7.19
2025-12-11 15:00:00.769734,AC,8.01
2025-12-11 15:00:00.769734,Fan,2.14
2025-12-11 15:00:00.769734,TV,8.41
2025-12-11 15:00:00.769734,Fridge,1.7
2025-12-11 15:00:00.769734,Router,5.15
2025-12-12 15:00:00.769734,AC,1.95
2025-12-12 15:00:00.769734,Fan,4.24
2025-12-12 15:00:00.769734,TV,8.06
2025-12-12 15:00:00.769734,Fridge,6.33
2025-12-12 15:00:00.769734,Router,4.75
2025-12-13 15:00:00.769734,AC,4.37
2025-12-13 15:00:00.769734,Fan,1.52
2025-12-13 15:00:00.769734,TV,5.21
2025-12-13 15:00:00.769734,Fridge,1.29
2025-12-13 15:00:00.769734,Router,5.02
2025-12-14 15:00:00.769734,AC,4.07
2025-12-14 15:00:00.769734,Fan,8.81
2025-12-14 15:00:00.769734,TV,6.13
2025-12-14 15:00:00.769734,Fridge,3.95
2025-12-14 15:00:00.769734,Router,1.8
2025-12-15 15:00:00.769734,AC,5.94
2025-12-15 15:00:00.769734,Fan,1.43
2025-12-15 15:00:00.769734,TV,3.88
2025-12-15 15:00:00.769734,Fridge,6.48
2025-12-15 15:00:00.769734,Router,6.74
2025-12-16 15:00:00.769734,AC,4.59
2025-12-16 15:00:00.769734,Fan,4.21
2025-12-16 15:00:00.769734,TV,7.62
2025-12-16 15:00:00.769734,Fridge,2.6
2025-12-16 15:00:00.769734,Router,3.88
2025-12-17 15:00:00.769734,AC,7.16
2025-12-17 15:00:00.769734,Fan,1.78
2025-12-17 15:00:00.769734,TV,6.2
2025-12-17 15:00:00.769734,Fridge,5.72
2025-12-17 15:00:00.769734,Router,5.27
2025-12-18 15:00:00.769734,AC,8.58
2025-12-18 15:00:00.769734,Fan,2.58
2025-12-18 15:00:00.769734,TV,5.68
2025-12-18 15:00:00.769734,Fridge,7.46
2025-12-18 15:00:00.769734,Router,4.75
2025-12-19 15:00:00.769734,AC,7.77
2025-12-19 15:00:00.769734,Fan,2.8
2025-12-19 15:00:00.769734,TV,5.16
2025-12-19 15:00:00.769734,Fridge,3.35
2025-12-19 15:00:00.769734,Router,0.78
2025-12-20 15:00:00.769734,AC,7.99
2025-12-20 15:00:00.769734,Fan,1.95
2025-12-20 15:00:00.769734,TV,2.51
2025-12-20 15:00:00.769734,Fridge,2.46
2025-12-20 15:00:00.769734,Router,3.81
2025-12-21 15:00:00.769734,AC,5.62
2025-12-21 15:00:00.769734,Fan,3.15
2025-12-21 15:00:00.769734,TV,2.4
2025-12-21 15:00:00.769734,Fridge,6.5
2025-12-21 15:00:00.769734,Router,6.41
2025-12-22 15:00:00.769734,AC,7.65
2025-12-22 15:00:00.769734,Fan,6.68
2025-12-22 15:00:00.769734,TV,5.34
2025-12-22 15:00:00.769734,Fridge,6.89
2025-12-22 15:00:00.769734,Router,8.04
2025-12-23 15:00:00.769734,AC,6.14
2025-12-23 15:00:00.769734,Fan,4.31
2025-12-23 15:00:00.769734,TV,5.21
2025-12-23 15:00:00.769734,Fridge,7.26
2025-12-23 15:00:00.769734,Router,1.94
2025-12-24 15:00:00.769734,AC,7.48
2025-12-24 15:00:00.769734,Fan,5.63
2025-12-24 15:00:00.769734,TV,5.73
2025-12-24 15:00:00.769734,Fridge,2.83
2025-12-24 15:00:00.769734,Router,0.82
2025-12-25 15:00:00.769734,AC,8.98
2025-12-25 15:00:00.769734,Fan,7.7
2025-12-25 15:00:00.769734,TV,7.43
2025-12-25 15:00:00.769734,Fridge,5.3
2025-12-25 15:00:00.769734,Router,2.39
2025-12-26 15:00:00.769734,AC,7.43
2025-12-26 15:00:00.769734,Fan,7.14
2025-12-26 15:00:00.769734,TV,4.51
2025-12-26 15:00:00.769734,Fridge,2.4
2025-12-26 15:00:00.769734,Router,3.01
2025-12-27 15:00:00.769734,AC,7.98
2025-12-27 15:00:00.769734,Fan,7.53
2025-12-27 15:00:00.769734,TV,2.63
2025-12-27 15:00:00.769734,Fridge,2.18
2025-12-27 15:00:00.769734,Router,5.78
2025-12-28 15:00:00.769734,AC,3.89
2025-12-28 15:00:00.769734,Fan,4.0
2025-12-28 15:00:00.769734,TV,8.61
2025-12-28 15:00:00.769734,Fridge,2.29
2025-12-28 15:00:00.769734,Router,4.76
2025-12-29 15:00:00.769734,AC,3.66
2025-12-29 15:00:00.769734,Fan,4.91
2025-12-29 15:00:00.769734,TV,2.69
2025-12-29 15:00:00.769734,Fridge,2.58
2025-12-29 15:00:00.769734,Router,7.74
2025-12-30 15:00:00.769734,AC,2.65
2025-12-30 15:00:00.769734,Fan,7.79
2025-12-30 15:00:00.769734,TV,5.98
2025-12-30 15:00:00.769734,Fridge,7.97
2025-12-30 15:00:00.769734,Router,4.34
2025-12-31 15:00:00.769734,AC,5.13
2025-12-31 15:00:00.769734,Fan,3.25
2025-12-31 15:00:00.769734,TV,2.65
2025-12-31 15:00:00.769734,Fridge,8.1
2025-12-31 15:00:00.769734,Router,3.49
2026-01-01 15:00:00.769734,AC,8.17
2026-01-01 15:00:00.769734,Fan,4.66
2026-01-01 15:00:00.769734,TV,7.56
2026-01-01 15:00:00.769734,Fridge,5.24
2026-01-01 15:00:00.769734,Router,8.81
2026-01-02 15:00:00.769734,AC,8.98
2026-01-02 15:00:00.769734,Fan,3.83
2026-01-02 15:00:00.769734,TV,5.17
2026-01-02 15:00:00.769734,Fridge,5.66
2026-01-02 15:00:00.769734,Router,2.97
2026-01-03 15:00:00.769734,AC,5.08
2026-01-03 15:00:00.769734,Fan,6.3
2026-01-03 15:00:00.769734,TV,1.68
2026-01-03 15:00:00.769734,Fridge,7.5
2026-01-03 15:00:00.769734,Router,5.17
2026-01-04 15:00:00.769734,AC,2.81
2026-01-04 15:00:00.769734,Fan,4.42
2026-01-04 15:00:00.769734,TV,4.47
2026-01-04 15:00:00.769734,Fridge,1.62
2026-01-04 15:00:00.769734,Router,7.53
2026-01-05 15:00:00.769734,AC,3.93
2026-01-05 15:00:00.769734,Fan,7.02
2026-01-05 15:00:00.769734,TV,1.31
2026-01-05 15:00:00.769734,Fridge,4.3
2026-01-05 15:00:00.769734,Router,7.36
2026-01-06 15:00:00.769734,AC,3.38
2026-01-06 15:00:00.769734,Fan,7.97
2026-01-06 15:00:00.769734,TV,5.83
2026-01-06 15:00:00.769734,Fridge,7.8
2026-01-06 15:00:00.769734,Router,4.03
2026-01-07 15:00:00.769734,AC,0.83
2026-01-07 15:00:00.769734,Fan,0.96
2026-01-07 15:00:00.769734,TV,7.26
2026-01-07 15:00:00.769734,Fridge,6.75
2026-01-07 15:00:00.769734,Router,6.38
2026-01-08 15:00:00.769734,AC,6.62
2026-01-08 15:00:00.769734,Fan,2.13
2026-01-08 15:00:00.769734,TV,6.99
2026-01-08 15:00:00.769734,Fridge,7.64
2026-01-08 15:00:00.769734,Router,4.6
2026-01-09 15:00:00.769734,AC,4.65
2026-01-09 15:00:00.769734,Fan,6.22
2026-01-09 15:00:00.769734,TV,6.82
2026-01-09 15:00:00.769734,Fridge,1.5
2026-01-09 15:00:00.769734,Router,7.59
2026-01-10 15:00:00.769734,AC,3.01
2026-01-10 15:00:00.769734,Fan,1.88
2026-01-10 15:00:00.769734,TV,2.97
2026-01-10 15:00:00.769734,Fridge,2.85
2026-01-10 15:00:00.769734,Router,8.98
2026-01-11 15:00:00.769734,AC,2.05
2026-01-11 15:00:00.769734,Fan,0.76
2026-01-11 15:00:00.769734,TV,6.03
2026-01-11 15:00:00.769734,Fridge,0.95
2026-01-11 15:00:00.769734,Router,6.13
2026-01-12 15:00:00.769734,AC,8.62
2026-01-12 15:00:00.769734,Fan,0.95
2026-01-12 15:00:00.769734,TV,1.46
2026-01-12 15:00:00.769734,Fridge,1.4
2026-01-12 15:00:00.769734,Router,2.1
2026-01-13 15:00:00.769734,AC,6.22
2026-01-13 15:00:00.769734,Fan,1.63
2026-01-13 15:00:00.769734,TV,2.79
2026-01-13 15:00:00.769734,Fridge,4.4
2026-01-13 15:00:00.769734,Router,7.09
2026-01-14 15:00:00.769734,AC,2.87
2026-01-14 15:00:00.769734,Fan,4.88
2026-01-14 15:00:00.769734,TV,6.07
2026-01-14 15:00:00.769734,Fridge,8.21
2026-01-14 15:00:00.769734,Router,5.11
2026-01-15 15:00:00.769734,AC,8.04
2026-01-15 15:00:00.769734,Fan,6.54
2026-01-15 15:00:00.769734,TV,3.55
2026-01-15 15:00:00.769734,Fridge,6.13
2026-01-15 15:00:00.769734,Router,8.49
2026-01-16 15:00:00.769734,AC,6.6
2026-01-16 15:00:00.769734,Fan,2.03
2026-01-16 15:00:00.769734,TV,5.57
2026-01-16 15:00:00.769734,Fridge,8.57
2026-01-16 15:00:00.769734,Router,2.25
2026-01-17 15:00:00.769734,AC,5.43
2026-01-17 15:00:00.769734,Fan,5.79
2026-01-17 15:00:00.769734,TV,4.79
2026-01-17 15:00:00.769734,Fridge,5.94
2026-01-17 15:00:00.769734,Router,1.17
2026-01-18 15:00:00.769734,AC,2.58
2026-01-18 15:00:00.769734,Fan,6.75
2026-01-18 15:00:00.769734,TV,6.85
2026-01-18 15:00:00.769734,Fridge,8.51
2026-01-18 15:00:00.769734,Router,8.21
2026-01-19 15:00:00.769734,AC,5.58
2026-01-19 15:00:00.769734,Fan,7.37
2026-01-19 15:00:00.769734,TV,6.04
2026-01-19 15:00:00.769734,Fridge,4.03
2026-01-19 15:00:00.769734,Router,4.23
2026-01-20 15:00:00.769734,AC,6.05
2026-01-20 15:00:00.769734,Fan,6.67
2026-01-20 15:00:00.769734,TV,4.77
2026-01-20 15:00:00.769734,Fridge,7.33
2026-01-20 15:00:00.769734,Router,1.84
2026-01-21 15:00:00.769734,AC,5.01
2026-01-21 15:00:00.769734,Fan,2.04
2026-01-21 15:00:00.769734,TV,4.68
2026-01-21 15:00:00.769734,Fridge,3.6
2026-01-21 15:00:00.769734,Router,4.54
2026-01-22 15:00:00.769734,AC,1.33
2026-01-22 15:00:00.769734,Fan,8.15
2026-01-22 15:00:00.769734,TV,6.88
2026-01-22 15:00:00.769734,Fridge,8.0
2026-01-22 15:00:00.769734,Router,2.01
2026-01-23 15:00:00.769734,AC,3.49
2026-01-23 15:00:00.769734,Fan,5.49
2026-01-23 15:00:00.769734,TV,7.32
2026-01-23 15:00:00.769734,Fridge,7.84
2026-01-23 15:00:00.769734,Router,7.87
2026-01-24 15:00:00.769734,AC,4.28
2026-01-24 15:00:00.769734,Fan,7.45
2026-01-24 15:00:00.769734,TV,5.45
2026-01-24 15:00:00.769734,Fridge,1.92
2026-01-24 15:00:00.769734,Router,3.39
2026-01-25 15:00:00.769734,AC,8.89
2026-01-25 15:00:00.769734,Fan,6.82
2026-01-25 15:00:00.769734,TV,2.85
2026-01-25 15:00:00.769734,Fridge,5.66
2026-01-25 15:00:00.769734,Router,2.02
2026-01-26 15:00:00.769734,AC,2.87
2026-01-26 15:00:00.769734,Fan,7.94
2026-01-26 15:00:00.769734,TV,1.99
2026-01-26 15:00:00.769734,Fridge,4.77
2026-01-26 15:00:00.769734,Router,2.54
2026-01-27 15:00:00.769734,AC,6.52
2026-01-27 15:00:00.769734,Fan,5.88
2026-01-27 15:00:00.769734,TV,2.56
2026-01-27 15:00:00.769734,Fridge,2.84
2026-01-27 15:00:00.769734,Router,8.43
2026-01-28 15:00:00.769734,AC,7.32
2026-01-28 15:00:00.769734,Fan,7.0
2026-01-28 15:00:00.769734,TV,1.98
2026-01-28 15:00:00.769734,Fridge,8.81
2026-01-28 15:00:00.769734,Router,8.84
2026-01-29 15:00:00.769734,AC,3.05
2026-01-29 15:00:00.769734,Fan,7.94
2026-01-29 15:00:00.769734,TV,6.42
2026-01-29 15:00:00.769734,Fridge,1.19
2026-01-29 15:00:00.769734,Router,6.21
2026-01-30 15:00:00.769734,AC,5.57
2026-01-30 15:00:00.769734,Fan,2.91
2026-01-30 15:00:00.769734,TV,6.41
2026-01-30 15:00:00.769734,Fridge,6.43
2026-01-30 15:00:00.769734,Router,3.07
2026-01-31 15:00:00.769734,AC,1.69
2026-01-31 15:00:00.769734,Fan,2.81
2026-01-31 15:00:00.769734,TV,5.91
2026-01-31 15:00:00.769734,Fridge,6.8
2026-01-31 15:00:00.769734,Router,6.23
2026-02-01 15:00:00.769734,AC,4.29
2026-02-01 15:00:00.769734,Fan,1.13
2026-02-01 15:00:00.769734,TV,2.88
2026-02-01 15:00:00.769734,Fridge,2.17
2026-02-01 15:00:00.769734,Router,1.87
2026-02-02 15:00:00.769734,AC,1.19
2026-02-02 15:00:00.769734,Fan,6.82
2026-02-02 15:00:00.769734,TV,1.21
2026-02-02 15:00:00.769734,Fridge,8.54
2026-02-02 15:00:00.769734,Router,7.69
2026-02-03 15:00:00.769734,AC,6.87
2026-02-03 15:00:00.769734,Fan,6.16
2026-02-03 15:00:00.769734,TV,8.44
2026-02-03 15:00:00.769734,Fridge,3.99
2026-02-03 15:00:00.769734,Router,6.63
2026-02-04 15:00:00.769734,AC,7.8
2026-02-04 15:00:00.769734,Fan,1.74
2026-02-04 15:00:00.769734,TV,1.82
2026-02-04 15:00:00.769734,Fridge,1.13
2026-02-04 15:00:00.769734,Router,5.96
2026-02-05 15:00:00.769734,AC,8.78
2026-02-05 15:00:00.769734,Fan,4.47
2026-02-05 15:00:00.769734,TV,6.01
2026-02-05 15:00:00.769734,Fridge,8.5
2026-02-05 15:00:00.769734,Router,4.49
2026-02-06 15:00:00.769734,AC,2.55
2026-02-06 15:00:00.769734,Fan,4.48
2026-02-06 15:00:00.769734,TV,8.63
2026-02-06 15:00:00.769734,Fridge,5.42
2026-02-06 15:00:00.769734,Router,3.9
2026-02-07 15:00:00.769734,AC,3.43
2026-02-07 15:00:00.769734,Fan,5.41
2026-02-07 15:00:00.769734,TV,6.77
2026-02-07 15:00:00.769734,Fridge,4.48
2026-02-07 15:00:00.769734,Router,4.4
2026-02-08 15:00:00.769734,AC,6.47
2026-02-08 15:00:00.769734,Fan,6.6
2026-02-08 15:00:00.769734,TV,4.46
2026-02-08 15:00:00.769734,Fridge,1.87
2026-02-08 15:00:00.769734,Router,5.5
2026-02-09 15:00:00.769734,AC,2.97
2026-02-09 15:00:00.769734,Fan,7.12
2026-02-09 15:00:00.769734,TV,0.81
2026-02-09 15:00:00.769734,Fridge,3.03
2026-02-09 15:00:00.769734,Router,2.65
2026-02-10 15:00:00.769734,AC,4.36
2026-02-10 15:00:00.769734,Fan,2.24
2026-02-10 15:00:00.769734,TV,7.76
2026-02-10 15:00:00.769734,Fridge,8.12
2026-02-10 15:00:00.769734,Router,4.64
2026-02-11 15:00:00.769734,AC,1.53
2026-02-11 15:00:00.769734,Fan,1.95
2026-02-11 15:00:00.769734,TV,4.52
2026-02-11 15:00:00.769734,Fridge,1.51
2026-02-11 15:00:00.769734,Router,2.36
2026-02-12 15:00:00.769734,AC,3.86
2026-02-12 15:00:00.769734,Fan,6.21
2026-02-12 15:00:00.769734,TV,2.08
2026-02-12 15:00:00.769734,Fridge,3.51
2026-02-12 15:00:00.769734,Router,1.42
2026-02-13 15:00:00.769734,AC,5.72
2026-02-13 15:00:00.769734,Fan,6.57
2026-02-13 15:00:00.769734,TV,5.45
2026-02-13 15:00:00.769734,Fridge,6.82
2026-02-13 15:00:00.769734,Router,5.36
2026-02-14 15:00:00.769734,AC,1.63
2026-02-14 15:00:00.769734,Fan,7.1
2026-02-14 15:00:00.769734,TV,7.18
2026-02-14 15:00:00.769734,Fridge,1.54
2026-02-14 15:00:00.769734,Router,2.91
2026-02-15 15:00:00.769734,AC,1.59
2026-02-15 15:00:00.769734,Fan,7.26
2026-02-15 15:00:00.769734,TV,5.06
2026-02-15 15:00:00.769734,Fridge,3.56
2026-02-15 15:00:00.769734,Router,2.27
2026-02-16 15:00:00.769734,AC,3.84
2026-02-16 15:00:00.769734,Fan,3.09
2026-02-16 15:00:00.769734,TV,8.85
2026-02-16 15:00:00.769734,Fridge,6.6
2026-02-16 15:00:00.769734,Router,5.2
2026-02-17 15:00:00.769734,AC,3.98
2026-02-17 15:00:00.769734,Fan,3.75
2026-02-17 15:00:00.769734,TV,6.02
2026-02-17 15:00:00.769734,Fridge,1.8
2026-02-17 15:00:00.769734,Router,3.0
2026-02-18 15:00:00.769734,AC,5.44
2026-02-18 15:00:00.769734,Fan,2.78
2026-02-18 15:00:00.769734,TV,5.3
2026-02-18 15:00:00.769734,Fridge,7.52
2026-02-18 15:00:00.769734,Router,6.61
2026-02-19 15:00:00.769734,AC,3.27
2026-02-19 15:00:00.769734,Fan,7.47
2026-02-19 15:00:00.769734,TV,4.63
2026-02-19 15:00:00.769734,Fridge,3.58
2026-02-19 15:00:00.769734,Router,5.17
2026-02-20 15:00:00.769734,AC,3.12
2026-02-20 15:00:00.769734,Fan,8.14
2026-02-20 15:00:00.769734,TV,7.58
2026-02-20 15:00:00.769734,Fridge,7.15
2026-02-20 15:00:00.769734,Router,6.37
2026-02-21 15:00:00.769734,AC,2.23
2026-02-21 15:00:00.769734,Fan,5.01
2026-02-21 15:00:00.769734,TV,3.1
2026-02-21 15:00:00.769734,Fridge,1.87
2026-02-21 15:00:00.769734,Router,3.28
2026-02-22 15:00:00.769734,AC,4.34
2026-02-22 15:00:00.769734,Fan,1.78
2026-02-22 15:00:00.769734,TV,7.27
2026-02-22 15:00:00.769734,Fridge,1.7
2026-02-22 15:00:00.769734,Router,4.28
2026-02-23 15:00:00.769734,AC,3.68
2026-02-23 15:00:00.769734,Fan,2.91
2026-02-23 15:00:00.769734,TV,3.2
2026-02-23 15:00:00.769734,Fridge,8.59
2026-02-23 15:00:00.769734,Router,7.43
2026-02-24 15:00:00.769734,AC,2.15
2026-02-24 15:00:00.769734,Fan,1.07
2026-02-24 15:00:00.769734,TV,0.91
2026-02-24 15:00:00.769734,Fridge,4.97
2026-02-24 15:00:00.769734,Router,1.65
2026-02-25 15:00:00.769734,AC,1.2
2026-02-25 15:00:00.769734,Fan,2.18
2026-02-25 15:00:00.769734,TV,6.72
2026-02-25 15:00:00.769734,Fridge,4.21
2026-02-25 15:00:00.769734,Router,6.7
2026-02-26 15:00:00.769734,AC,7.4
2026-02-26 15:00:00.769734,Fan,6.83
2026-02-26 15:00:00.769734,TV,8.25
2026-02-26 15:00:00.769734,Fridge,7.22
2026-02-26 15:00:00.769734,Router,1.84
2026-02-27 15:00:00.769734,AC,3.76
2026-02-27 15:00:00.769734,Fan,3.13
2026-02-27 15:00:00.769734,TV,2.59
2026-02-27 15:00:00.769734,Fridge,1.78
2026-02-27 15:00:00.769734,Router,1.39
2026-02-28 15:00:00.769734,AC,2.73
2026-02-28 15:00:00.769734,Fan,4.02
2026-02-28 15:00:00.769734,TV,5.99
2026-02-28 15:00:00.769734,Fridge,5.19
2026-02-28 15:00:00.769734,Router,5.06
2026-03-01 15:00:00.769734,AC,3.79
2026-03-01 15:00:00.769734,Fan,7.17
2026-03-01 15:00:00.769734,TV,1.29
2026-03-01 15:00:00.769734,Fridge,6.05
2026-03-01 15:00:00.769734,Router,8.08
2026-03-02 15:00:00.769734,AC,5.17
2026-03-02 15:00:00.769734,Fan,6.12
2026-03-02 15:00:00.769734,TV,0.78
2026-03-02 15:00:00.769734,Fridge,7.91
2026-03-02 15:00:00.769734,Router,3.82
2026-03-03 15:00:00.769734,AC,3.48
2026-03-03 15:00:00.769734,Fan,6.06
2026-03-03 15:00:00.769734,TV,1.16
2026-03-03 15:00:00.769734,Fridge,8.27
2026-03-03 15:00:00.769734,Router,6.48
2026-03-04 15:00:00.769734,AC,6.77
2026-03-04 15:00:00.769734,Fan,3.09
2026-03-04 15:00:00.769734,TV,5.62
2026-03-04 15:00:00.769734,Fridge,5.17
2026-03-04 15:00:00.769734,Router,8.3
2026-03-05 15:00:00.769734,AC,1.35
2026-03-05 15:00:00.769734,Fan,6.64
2026-03-05 15:00:00.769734,TV,4.44
2026-03-05 15:00:00.769734,Fridge,5.64
2026-03-05 15:00:00.769734,Router,6.88
2026-03-06 15:00:00.769734,AC,8.98
2026-03-06 15:00:00.769734,Fan,4.2
2026-03-06 15:00:00.769734,TV,5.42
2026-03-06 15:00:00.769734,Fridge,7.14
2026-03-06 15:00:00.769734,Router,2.15
2026-03-07 15:00:00.769734,AC,3.87
2026-03-07 15:00:00.769734,Fan,5.36
2026-03-07 15:00:00.769734,TV,5.33
2026-03-07 15:00:00.769734,Fridge,6.95
2026-03-07 15:00:00.769734,Router,7.44
2026-03-08 15:00:00.769734,AC,5.32
2026-03-08 15:00:00.769734,Fan,7.24
2026-03-08 15:00:00.769734,TV,6.65
2026-03-08 15:00:00.769734,Fridge,5.24
2026-03-08 15:00:00.769734,Router,0.9
2026-03-09 15:00:00.769734,AC,7.45
2026-03-09 15:00:00.769734,Fan,4.04
2026-03-09 15:00:00.769734,TV,2.94
2026-03-09 15:00:00.769734,Fridge,3.18
2026-03-09 15:00:00.769734,Router,6.86
2026-03-10 15:00:00.769734,AC,4.79
2026-03-10 15:00:00.769734,Fan,3.76
2026-03-10 15:00:00.769734,TV,6.47
2026-03-10 15:00:00.769734,Fridge,0.98
2026-03-10 15:00:00.769734,Router,1.38
2026-03-11 15:00:00.769734,AC,7.82
